NodesOrigin NodeDestination TravelTime
-55.5212398--30.9022122 -55.5480177--30.9348957 4829.058015323102
-55.5212398--30.9022122 -55.5432647--30.9046453 2670.6993136992287
-55.5212398--30.9022122 -55.5387842--30.8983692 1951.7888066790458
-55.5212398--30.9022122 -55.535206--30.8968925 1549.2164893052434
-55.5212398--30.9022122 -55.5408345--30.8994459 2173.4954854291477
-55.5212398--30.9022122 -55.5479583--30.8988977 3054.9119154795208
-55.5580098--30.8989566 -55.5408045--30.8940981 2416.5340291478756
-55.5580098--30.8989566 -55.5429827--30.8975041 2004.3908553950073
-55.5580098--30.8989566 -55.5446627--30.9072855 1682.1861493206752
-55.5580098--30.8989566 -55.555358--30.8917376 1013.2807206037256
-55.5580098--30.8989566 -55.5367526--30.9026954 2648.6251015258204
-55.5580098--30.8989566 -55.5458412--30.908663 1847.6625767823914
-55.5580098--30.8989566 -55.5480177--30.9348957 5153.086913648991
-55.5580098--30.8989566 -55.5432647--30.9046453 1935.2093515956685
-55.5580098--30.8989566 -55.5387842--30.8983692 2502.725021445146
-55.5580098--30.8989566 -55.535206--30.8968925 3019.716731197152
-55.5580098--30.8989566 -55.5408345--30.8994459 2225.433252065567
-55.5580098--30.8989566 -55.5479583--30.8988977 1317.9696936642158
-55.5292497--30.9066775 -55.5408045--30.8940981 2031.8705825489978
-55.5292497--30.9066775 -55.5429827--30.8975041 1811.3788397983592
-55.5292497--30.9066775 -55.5446627--30.9072855 2026.2719057576858
-55.5292497--30.9066775 -55.555358--30.8917376 3074.7068349814313
-55.5292497--30.9066775 -55.5367526--30.9026954 842.2941723884649
-55.5292497--30.9066775 -55.5458412--30.908663 2220.768705314806
-55.5292497--30.9066775 -55.5480177--30.9348957 3894.094992247828
-55.5292497--30.9066775 -55.5432647--30.9046453 1752.9798526211223
-55.5292497--30.9066775 -55.5387842--30.8983692 1474.9952903540632
-55.5292497--30.9066775 -55.535206--30.8968925 1409.3808091186177
-55.5292497--30.9066775 -55.5408345--30.8994459 1444.1269617607386
-55.5292497--30.9066775 -55.5479583--30.8988977 2173.288354111691
-55.5272106--30.9055802 -55.5408045--30.8940981 1976.0994733013863
-55.5272106--30.9055802 -55.5429827--30.8975041 1835.5873543145142
-55.5272106--30.9055802 -55.5446627--30.9072855 2328.9063172478704
-55.5272106--30.9055802 -55.555358--30.8917376 3245.124830864647
-55.5272106--30.9055802 -55.5367526--30.9026954 1144.928583878649
-55.5272106--30.9055802 -55.5458412--30.908663 2523.403116804991
-55.5272106--30.9055802 -55.5480177--30.9348957 4199.561304406075
-55.5272106--30.9055802 -55.5432647--30.9046453 2055.6142641113065
-55.5272106--30.9055802 -55.5387842--30.8983692 1419.2241811064519
-55.5272106--30.9055802 -55.535206--30.8968925 1353.6096998710061
-55.5272106--30.9055802 -55.5408345--30.8994459 1617.4900233649332
-55.5272106--30.9055802 -55.5479583--30.8988977 2475.9227656018747
-55.5280047--30.9084369 -55.5408045--30.8940981 2338.18135058996
-55.5280047--30.9084369 -55.5429827--30.8975041 2117.689607839321
-55.5280047--30.9084369 -55.5446627--30.9072855 2080.7140402178084
-55.5280047--30.9084369 -55.555358--30.8917376 3381.0176030223934
-55.5280047--30.9084369 -55.5367526--30.9026954 1148.6049404294267
-55.5280047--30.9084369 -55.5458412--30.908663 2275.210839774929
-55.5280047--30.9084369 -55.5480177--30.9348957 3921.5864368877997
-55.5280047--30.9084369 -55.5432647--30.9046453 1859.9577626645744
-55.5280047--30.9084369 -55.5387842--30.8983692 1781.306058395025
-55.5280047--30.9084369 -55.535206--30.8968925 1715.6915771595795
-55.5280047--30.9084369 -55.5408345--30.8994459 1750.4377298017002
-55.5280047--30.9084369 -55.5479583--30.8988977 2479.5991221526524
-55.54593--30.8978247 -55.5408045--30.8940981 799.7092796478132
-55.54593--30.8978247 -55.5429827--30.8975041 383.64084450498035
-55.54593--30.8978247 -55.5446627--30.9072855 1440.1854960446335
-55.54593--30.8978247 -55.555358--30.8917376 1222.0825324464558
-55.54593--30.8978247 -55.5367526--30.9026954 1030.3034213668484
-55.54593--30.8978247 -55.5458412--30.908663 1605.6619235063497
-55.54593--30.8978247 -55.5480177--30.9348957 4911.086260372948
-55.54593--30.8978247 -55.5432647--30.9046453 1093.421218610869
-55.54593--30.8978247 -55.5387842--30.8983692 881.9750105551191
-55.54593--30.8978247 -55.535206--30.8968925 1398.9667203071253
-55.54593--30.8978247 -55.5408345--30.8994459 604.6832411755398
-55.54593--30.8978247 -55.5479583--30.8988977 304.5594442871643
-55.5453835--30.8970328 -55.5408045--30.8940981 697.5422367065185
-55.5453835--30.8970328 -55.5429827--30.8975041 289.6219870449727
-55.5453835--30.8970328 -55.5446627--30.9072855 1542.3525389859283
-55.5453835--30.8970328 -55.555358--30.8917376 1119.915489505161
-55.5453835--30.8970328 -55.5367526--30.9026954 1129.3632324439727
-55.5453835--30.8970328 -55.5458412--30.908663 1707.8289664476445
-55.5453835--30.8970328 -55.5480177--30.9348957 5013.253303314244
-55.5453835--30.8970328 -55.5432647--30.9046453 1195.5882615521637
-55.5453835--30.8970328 -55.5387842--30.8983692 787.9561530951113
-55.5453835--30.8970328 -55.535206--30.8968925 1304.9478628471174
-55.5453835--30.8970328 -55.5408345--30.8994459 510.66438371553215
-55.5453835--30.8970328 -55.5479583--30.8988977 406.65287519524054
-55.5584179--30.9029885 -55.5408045--30.8940981 2615.931773970227
-55.5584179--30.9029885 -55.5429827--30.8975041 2200.948311181861
-55.5584179--30.9029885 -55.5446627--30.9072855 1648.2240309764165
-55.5584179--30.9029885 -55.555358--30.8917376 1614.4080178576878
-55.5584179--30.9029885 -55.5367526--30.9026954 2842.027022581451
-55.5584179--30.9029885 -55.5458412--30.908663 1663.5568364004705
-55.5584179--30.9029885 -55.5480177--30.9348957 4939.49023893256
-55.5584179--30.9029885 -55.5432647--30.9046453 1922.672709345882
-55.5584179--30.9029885 -55.5387842--30.8983692 2699.282477231999
-55.5584179--30.9029885 -55.535206--30.8968925 3216.274186984005
-55.5584179--30.9029885 -55.5408345--30.8994459 2421.99070785242
-55.5584179--30.9029885 -55.5479583--30.8988977 1514.1883755894469
-55.5503345--30.8987233 -55.5408045--30.8940981 1406.3010669905339
-55.5503345--30.8987233 -55.5429827--30.8975041 991.0321683262503
-55.5503345--30.8987233 -55.5446627--30.9072855 1442.262907213909
-55.5503345--30.8987233 -55.555358--30.8917376 1216.0251506408745
-55.5503345--30.8987233 -55.5367526--30.9026954 1635.266414457063
-55.5503345--30.8987233 -55.5458412--30.908663 1607.7393346756253
-55.5503345--30.8987233 -55.5480177--30.9348957 4913.163671542225
-55.5503345--30.8987233 -55.5432647--30.9046453 1096.8986481275126
-55.5503345--30.8987233 -55.5387842--30.8983692 1489.3663343763885
-55.5503345--30.8987233 -55.535206--30.8968925 2006.358044128395
-55.5503345--30.8987233 -55.5408345--30.8994459 1212.0745649968098
-55.5503345--30.8987233 -55.5479583--30.8988977 304.27223273383686
-55.5619067--30.8775043 -55.5408045--30.8940981 2904.5354941964933
-55.5619067--30.8775043 -55.5429827--30.8975041 3493.261087077111
-55.5619067--30.8775043 -55.5446627--30.9072855 4748.692767526855
-55.5619067--30.8775043 -55.555358--30.8917376 2259.4746429338243
-55.5619067--30.8775043 -55.5367526--30.9026954 4277.107452869981
-55.5619067--30.8775043 -55.5458412--30.908663 4914.169194988572
-55.5619067--30.8775043 -55.5480177--30.9348957 8219.593531855171
-55.5619067--30.8775043 -55.5432647--30.9046453 4401.9284900930925
-55.5619067--30.8775043 -55.5387842--30.8983692 3605.2280328348506
-55.5619067--30.8775043 -55.535206--30.8968925 3488.071492547525
-55.5619067--30.8775043 -55.5408345--30.8994459 3706.866062839232
-55.5619067--30.8775043 -55.5479583--30.8988977 3415.0047449297167
-55.5623558--30.878256 -55.5408045--30.8940981 2810.2747424402523
-55.5623558--30.878256 -55.5429827--30.8975041 3399.00033532087
-55.5623558--30.878256 -55.5446627--30.9072855 4654.432015770614
-55.5623558--30.878256 -55.555358--30.8917376 2165.2138911775833
-55.5623558--30.878256 -55.5367526--30.9026954 4182.84670111374
-55.5623558--30.878256 -55.5458412--30.908663 4819.908443232331
-55.5623558--30.878256 -55.5480177--30.9348957 8125.33278009893
-55.5623558--30.878256 -55.5432647--30.9046453 4307.6677383368515
-55.5623558--30.878256 -55.5387842--30.8983692 3510.9672810786096
-55.5623558--30.878256 -55.535206--30.8968925 3393.810740791284
-55.5623558--30.878256 -55.5408345--30.8994459 3612.605311082991
-55.5623558--30.878256 -55.5479583--30.8988977 3320.7439931734757
-55.5595624--30.8738974 -55.5408045--30.8940981 3249.2695968832513
-55.5595624--30.8738974 -55.5429827--30.8975041 3837.995189763869
-55.5595624--30.8738974 -55.5446627--30.9072855 5093.426870213613
-55.5595624--30.8738974 -55.555358--30.8917376 2697.7349748578763
-55.5595624--30.8738974 -55.5367526--30.9026954 4621.841555556739
-55.5595624--30.8738974 -55.5458412--30.908663 5258.90329767533
-55.5595624--30.8738974 -55.5480177--30.9348957 8564.327634541929
-55.5595624--30.8738974 -55.5432647--30.9046453 4746.6625927798505
-55.5595624--30.8738974 -55.5387842--30.8983692 3949.9621355216086
-55.5595624--30.8738974 -55.535206--30.8968925 3832.805595234283
-55.5595624--30.8738974 -55.5408345--30.8994459 4051.60016552599
-55.5595624--30.8738974 -55.5479583--30.8988977 3759.7388476164747
-55.5751805--30.8931491 -55.5408045--30.8940981 4241.157358651399
-55.5751805--30.8931491 -55.5429827--30.8975041 3830.2002485372145
-55.5751805--30.8931491 -55.5446627--30.9072855 4281.154030564061
-55.5751805--30.8931491 -55.555358--30.8917376 2433.689723402984
-55.5751805--30.8931491 -55.5367526--30.9026954 4476.248490143317
-55.5751805--30.8931491 -55.5458412--30.908663 4446.630458025777
-55.5751805--30.8931491 -55.5480177--30.9348957 7752.054794892378
-55.5751805--30.8931491 -55.5432647--30.9046453 3939.1041765067603
-55.5751805--30.8931491 -55.5387842--30.8983692 4328.534414587353
-55.5751805--30.8931491 -55.535206--30.8968925 4845.526124339361
-55.5751805--30.8931491 -55.5408345--30.8994459 4051.242645207774
-55.5751805--30.8931491 -55.5479583--30.8988977 3146.4777611130844
-55.5757959--30.8920413 -55.5408045--30.8940981 4377.343196348404
-55.5757959--30.8920413 -55.5429827--30.8975041 3966.3860862342194
-55.5757959--30.8920413 -55.5446627--30.9072855 4417.339868261066
-55.5757959--30.8920413 -55.555358--30.8917376 2569.8755610999874
-55.5757959--30.8920413 -55.5367526--30.9026954 4612.434327840321
-55.5757959--30.8920413 -55.5458412--30.908663 4582.816295722782
-55.5757959--30.8920413 -55.5480177--30.9348957 7888.240632589383
-55.5757959--30.8920413 -55.5432647--30.9046453 4075.2900142037647
-55.5757959--30.8920413 -55.5387842--30.8983692 4464.720252284358
-55.5757959--30.8920413 -55.535206--30.8968925 4981.711962036366
-55.5757959--30.8920413 -55.5408345--30.8994459 4187.428482904778
-55.5757959--30.8920413 -55.5479583--30.8988977 3282.663598810089
-55.5652641--30.8840967 -55.5408045--30.8940981 2896.695823842098
-55.5652641--30.8840967 -55.5429827--30.8975041 3081.8946953232876
-55.5652641--30.8840967 -55.5446627--30.9072855 4178.832845212163
-55.5652641--30.8840967 -55.555358--30.8917376 1678.680034340039
-55.5652641--30.8840967 -55.5367526--30.9026954 3921.6359407222876
-55.5652641--30.8840967 -55.5458412--30.908663 4344.30927267388
-55.5652641--30.8840967 -55.5480177--30.9348957 7649.733609540479
-55.5652641--30.8840967 -55.5432647--30.9046453 3836.7829911548624
-55.5652641--30.8840967 -55.5387842--30.8983692 3211.3644231379303
-55.5652641--30.8840967 -55.535206--30.8968925 3528.7522218788213
-55.5652641--30.8840967 -55.5408345--30.8994459 3302.937091993847
-55.5652641--30.8840967 -55.5479583--30.8988977 2995.2762140149725
-55.5604766--30.8792844 -55.5408045--30.8940981 2597.4270790084634
-55.5604766--30.8792844 -55.5429827--30.8975041 3186.152671889081
-55.5604766--30.8792844 -55.5446627--30.9072855 4441.584352338826
-55.5604766--30.8792844 -55.555358--30.8917376 1987.6515851510817
-55.5604766--30.8792844 -55.5367526--30.9026954 3969.999037681951
-55.5604766--30.8792844 -55.5458412--30.908663 4607.060779800542
-55.5604766--30.8792844 -55.5480177--30.9348957 7912.4851166671415
-55.5604766--30.8792844 -55.5432647--30.9046453 4094.8200749050616
-55.5604766--30.8792844 -55.5387842--30.8983692 3298.11961764682
-55.5604766--30.8792844 -55.535206--30.8968925 3180.9630773594945
-55.5604766--30.8792844 -55.5408345--30.8994459 3399.7576476512018
-55.5604766--30.8792844 -55.5479583--30.8988977 3107.8963297416867
-55.555456--30.8798789 -55.5408045--30.8940981 2225.5239927333114
-55.555456--30.8798789 -55.5429827--30.8975041 2814.2495856139285
-55.555456--30.8798789 -55.5446627--30.9072855 4069.681266063674
-55.555456--30.8798789 -55.555358--30.8917376 1673.9893707079357
-55.555456--30.8798789 -55.5367526--30.9026954 3598.0959514067995
-55.555456--30.8798789 -55.5458412--30.908663 4235.15769352539
-55.555456--30.8798789 -55.5480177--30.9348957 7540.58203039199
-55.555456--30.8798789 -55.5432647--30.9046453 3722.916988629909
-55.555456--30.8798789 -55.5387842--30.8983692 2926.2165313716687
-55.555456--30.8798789 -55.535206--30.8968925 2809.059991084343
-55.555456--30.8798789 -55.5408345--30.8994459 3027.8545613760502
-55.555456--30.8798789 -55.5479583--30.8988977 2735.9932434665343
-55.5592007--30.8765889 -55.5408045--30.8940981 2837.565436317472
-55.5592007--30.8765889 -55.5429827--30.8975041 3426.2910291980897
-55.5592007--30.8765889 -55.5446627--30.9072855 4681.722709647834
-55.5592007--30.8765889 -55.555358--30.8917376 2286.030814292097
-55.5592007--30.8765889 -55.5367526--30.9026954 4210.137394990959
-55.5592007--30.8765889 -55.5458412--30.908663 4847.19913710955
-55.5592007--30.8765889 -55.5480177--30.9348957 8152.623473976149
-55.5592007--30.8765889 -55.5432647--30.9046453 4334.958432214071
-55.5592007--30.8765889 -55.5387842--30.8983692 3538.257974955829
-55.5592007--30.8765889 -55.535206--30.8968925 3421.1014346685033
-55.5592007--30.8765889 -55.5408345--30.8994459 3639.8960049602106
-55.5592007--30.8765889 -55.5479583--30.8988977 3348.0346870506955
-55.5438534--30.89187 -55.5408045--30.8940981 482.2466804213437
-55.5438534--30.89187 -55.5429827--30.8975041 1046.1553131694711
-55.5438534--30.89187 -55.5446627--30.9072855 2306.8235643092366
-55.5438534--30.89187 -55.555358--30.8917376 1500.7388398049593
-55.5438534--30.89187 -55.5367526--30.9026954 1805.2412200048348
-55.5438534--30.89187 -55.5458412--30.908663 2472.558998540709
-55.5438534--30.89187 -55.5480177--30.9348957 5748.145933671725
-55.5438534--30.89187 -55.5432647--30.9046453 1949.6656096793806
-55.5438534--30.89187 -55.5387842--30.8983692 1133.361799969704
-55.5438534--30.89187 -55.535206--30.8968925 1016.2052596823788
-55.5438534--30.89187 -55.5408345--30.8994459 1234.9998299740853
-55.5438534--30.89187 -55.5479583--30.8988977 992.715931154567
-55.5565439--30.8846554 -55.5408045--30.8940981 1892.308938733104
-55.5565439--30.8846554 -55.5429827--30.8975041 2481.0345316137214
-55.5565439--30.8846554 -55.5446627--30.9072855 3723.1303832985323
-55.5565439--30.8846554 -55.555358--30.8917376 1113.5088004732552
-55.5565439--30.8846554 -55.5367526--30.9026954 3264.880897406592
-55.5565439--30.8846554 -55.5458412--30.908663 3888.606810760248
-55.5565439--30.8846554 -55.5480177--30.9348957 7194.031147626847
-55.5565439--30.8846554 -55.5432647--30.9046453 3381.080529241231
-55.5565439--30.8846554 -55.5387842--30.8983692 2593.001477371461
-55.5565439--30.8846554 -55.535206--30.8968925 2475.8449370841354
-55.5565439--30.8846554 -55.5408345--30.8994459 2694.6395073758426
-55.5565439--30.8846554 -55.5479583--30.8988977 2402.778189466327
-55.5403622--30.9110477 -55.5408045--30.8940981 2467.983964673399
-55.5403622--30.9110477 -55.5429827--30.8975041 2135.8107781634417
-55.5403622--30.9110477 -55.5446627--30.9072855 711.013723770743
-55.5403622--30.9110477 -55.555358--30.8917376 3364.470587035581
-55.5403622--30.9110477 -55.5367526--30.9026954 1168.1686415787788
-55.5403622--30.9110477 -55.5458412--30.908663 738.3930073570459
-55.5403622--30.9110477 -55.5480177--30.9348957 2995.8846143174214
-55.5403622--30.9110477 -55.5432647--30.9046453 1063.83358807021
-55.5403622--30.9110477 -55.5387842--30.8983692 1877.439229993933
-55.5403622--30.9110477 -55.535206--30.8968925 1845.4941912430188
-55.5403622--30.9110477 -55.5408345--30.8994459 1775.955210854006
-55.5403622--30.9110477 -55.5479583--30.8988977 2049.5381624343186
-55.5400327--30.9106465 -55.5408045--30.8940981 2413.480691688556
-55.5400327--30.9106465 -55.5429827--30.8975041 2081.3075051785986
-55.5400327--30.9106465 -55.5446627--30.9072855 656.5104507859002
-55.5400327--30.9106465 -55.555358--30.8917376 3309.967314050738
-55.5400327--30.9106465 -55.5367526--30.9026954 1113.6653685939361
-55.5400327--30.9106465 -55.5458412--30.908663 792.8962803418889
-55.5400327--30.9106465 -55.5480177--30.9348957 3050.3878873022645
-55.5400327--30.9106465 -55.5432647--30.9046453 1009.3303150853671
-55.5400327--30.9106465 -55.5387842--30.8983692 1822.9359570090899
-55.5400327--30.9106465 -55.535206--30.8968925 1790.990918258176
-55.5400327--30.9106465 -55.5408345--30.8994459 1721.451937869163
-55.5400327--30.9106465 -55.5479583--30.8988977 1995.0348894494755
-55.5382321--30.8975955 -55.5408045--30.8940981 608.8441683802021
-55.5382321--30.8975955 -55.5429827--30.8975041 598.6025903854655
-55.5382321--30.8975955 -55.5446627--30.9072855 1276.4539299989242
-55.5382321--30.8975955 -55.555358--30.8917376 2008.1400669355987
-55.5382321--30.8975955 -55.5367526--30.9026954 820.9006463153377
-55.5382321--30.8975955 -55.5458412--30.908663 1470.9507295560447
-55.5382321--30.8975955 -55.5480177--30.9348957 4818.032281819927
-55.5382321--30.8975955 -55.5432647--30.9046453 917.8113787178336
-55.5382321--30.8975955 -55.5387842--30.8983692 100.71777844697009
-55.5382321--30.8975955 -55.535206--30.8968925 417.11225011754635
-55.5382321--30.8975955 -55.5408345--30.8994459 409.46125010662735
-55.5382321--30.8975955 -55.5479583--30.8988977 1285.362525977879
-55.5402553--30.8986551 -55.5408045--30.8940981 707.2525292472916
-55.5402553--30.8986551 -55.5429827--30.8975041 296.9910702222611
-55.5402553--30.8986551 -55.5446627--30.9072855 1177.00535961595
